id,house,state,constituency_term,name,party,age,gender,assets,liabilities,cases,serious_cases,education,pan,income,profession,assets_ns,liabilities_ns,cases_ns,serious_cases_ns,income_ns,gender_encoded,house_encoded,education_encoded
216,Lok Sabha,Maharashtra,Nashik,Hemant Tukaram Godse,SHS,49,M,146869996,41083126,1,0,Others,Y,747466,Builder and Developers & Agriculture,0.0027683632302967073,0.019583956487645358,0.004901960784313725,0.0,0.0002851721288086291,1,0,9
217,Lok Sabha,Haryana,Hisar,Brijendra Singh,BJP,46,M,146408734,27225637,0,0,Post Graduate,Y,2642856,Voluntarily Retired IAS (Government) Officer (Haryana Cadre),0.002759660503821831,0.012978216174602378,0.0,0.0,0.0010082985335181243,1,0,10
218,Lok Sabha,Kerala,Attingal,Adoor Prakash,INC,63,M,144098612,27622685,7,2,Graduate Professional,Y,3759648,Lawyer,0.0027160749496474286,0.013167485383462157,0.03431372549019608,0.03636363636363636,0.0014343753745736994,1,0,6
219,Lok Sabha,Karnataka,Chamarajanaga r,V Srinivas Prasad,BJP,71,M,143804441,324909,0,0,Post Graduate,Y,2577270,Business (LPG Distributor for Bharath Petrolium Corporation Limited),0.002710524763961548,0.00015488119668509076,0.0,0.0,0.000983276259274155,1,0,10
220,Lok Sabha,Rajasthan,Dausa,Jaskaur Meena,BJP,71,F,143742564,5825431,0,0,Post Graduate,Y,6934765,"Pensioner, Agriculture , Dairy,,farm",0.0027093573176813733,0.002776930538970681,0.0,0.0,0.0026457413418638077,0,0,10
221,Rajya Sabha,Assam,2020-2026,Bhubaneswar Kalita,BJP,68,M,143570835,0,0,0,Post Graduate,Y,2754941,Advocate,0.00270611727077787,0.0,0.0,0.0,0.001051061037842756,1,1,10
222,Rajya Sabha,Uttar Pradesh,2020-2026,Ram Gopal Yadav,SP,74,M,141973086,8916648,0,0,Doctorate,Y,4795692,Agriculture and Social Service,0.002675972206752421,0.004250485867303525,0.0,0.0,0.0018296453574483818,1,1,4
223,Rajya Sabha,Karnataka,2018-2024,G.c. Chandrashekar,INC,54,M,141486000,0,0,0,Post Graduate,Y,1141540,Educationist,0.0026667822534769694,0.0,0.0,0.0,0.00043551866161163513,1,1,10
224,Lok Sabha,Uttar Pradesh,Jaunpur,Shyam Singh Yadav,BSP,65,M,140717620,3577000,0,0,Post Graduate,Y,1108499,Advocate,0.002652285067563616,0.001705123713232227,0.0,0.0,0.0004229129078944548,1,0,10
225,Rajya Sabha,Maharashtra,2020-2026,Dr. Bhagwat Kishanrao Karad,BJP,65,M,140465443,46841300,0,0,Post Graduate,Y,931190,Medical Practitioner,0.0026475271914449356,0.02232882621991186,0.0,0.0,0.00035526623903335715,1,1,10
226,Lok Sabha,Bihar,Jahanabad,Chandeshwar Prasad,JD(U),68,M,139271693,0,3,0,10th Pass,Y,1300490,Social Service,0.002625004460915685,0.0,0.014705882352941176,0.0,0.0004961610317985488,1,0,0
227,Lok Sabha,Rajasthan,Jodhpur,Gajendra Singh Shekhawat,BJP,51,M,138029511,58573744,1,0,Post Graduate,Y,918390,Member of Parliament,0.0026015679537288493,0.02792157670315736,0.004901960784313725,0.0,0.00035038280186196685,1,0,10
228,Lok Sabha,Arunachal Pradesh,Arunachal East,Tapir Gao,BJP,54,M,136628259,0,0,0,Post Graduate,Y,4850150,Political Leader-BJP Natinal General Secretary,0.002575130239634966,0.0,0.0,0.0,0.0018504220935014737,1,0,10
229,Rajya Sabha,Kerala,2022-2028,Jebi Mether Hisham,INC,43,F,135234236,4616575,11,0,Post Graduate,Y,952530,Lawyer,0.002548828916593645,0.0022006797613684844,0.05392156862745098,0.0,0.0003634078444425345,0,1,10
230,Lok Sabha,Tamil Nadu,Tiruvannamalai,Annadurai C N,DMK,45,M,134897466,32243604,0,0,Graduate,Y,1924030,Construction,0.0025424750066792277,0.01537023589054221,0.0,0.0,0.0007340530953804811,1,0,5
231,Rajya Sabha,West Bengal,2020-2026,Bikash Ranjan Bhattacharyya,CPI(M),68,M,133560015,24413787,0,0,Graduate Professional,Y,20372170,Practicing Senior Advocate,0.0025172410393752894,0.011637832581353277,0.0,0.0,0.007772360331240872,1,1,6
232,Lok Sabha,Tamil Nadu,Pollachi,K Shanmugasundar am,DMK,49,M,133109284,13360639,0,0,Graduate Professional,Y,717360,Business,0.0025087370034765,0.006368896388827316,0.0,0.0,0.0002736861319741074,1,0,6
233,Lok Sabha,Punjab,"Sangrur : Bye Election On 23-,Jun-22",Simranjit Singh Mann,"SAD,(Amritsar)(S imranjit Singh Mann)",77,M,132657286,1892311,1,0,Graduate,Y,798327,Agriculture and Pensioner and Rent,0.0025002090628241354,0.000902047626197984,0.004901960784313725,0.0,0.00030457654271285445,1,0,5
234,Lok Sabha,Uttar Pradesh,Kanpur,Satyadev Pachauri,BJP,71,M,132382819,31052190,0,0,Post Graduate,Y,2011940,Business Firm Mesars Janta Steel,0.0024950306366208503,0.014802299557392403,0.0,0.0,0.0007675923892661783,1,0,10
235,Lok Sabha,Andaman & Nicobar Islands,Andaman And Nicobar Islands,Kuldeep Rai Sharma,INC,52,M,132233012,80450870,0,0,Graduate Professional,Y,503738,"Business, Social Service",0.0024922041966691055,0.03835020581134,0.0,0.0,0.00019218538076889278,1,0,6
236,Lok Sabha,Mizoram,Mizoram,C Lalrosanga,MNF,62,M,131201374,0,0,0,Graduate,Y,1769750,Pensioner,0.002472740067096134,0.0,0.0,0.0,0.0006751924167240668,1,0,5
237,Lok Sabha,NCT of Delhi,North West Delhi,Hans Raj Hans,BJP,57,M,130937732,47897494,0,0,10th Pass,Y,928030,Professional Singer,0.0024677658784283286,0.02283230439580607,0.0,0.0,0.00035406064048167015,1,0,0
238,Lok Sabha,Nagaland,Nagaland,Tokheho Yepthomi,Nationalist Democratic Progressive Party,62,M,128117474,18600000,0,0,Graduate,Y,0,Politician,0.002414555481815166,0.008866452632406884,0.0,0.0,0.0,1,0,5
239,Lok Sabha,Rajasthan,Jaipur Rural,Col. Rajyavardhan Rathore,BJP,49,M,127808070,0,0,0,Graduate,Y,8878370,Professional Sportsman & Ex- Serviceman,0.0024087178919373255,0.0,0.0,0.0,0.003387262662449755,1,0,5
240,Lok Sabha,Maharashtra,Raigad,Tatkare Sunil Dattatray,NCP,64,M,127487277,3221073,0,0,Others,Y,6244283,Agriculture,0.00240266542341823,0.0015354565150550933,0.0,0.0,0.002382309664912562,1,0,9
241,Lok Sabha,Uttar Pradesh,Bareilly,Santosh Kumar Gangwar,BJP,70,M,126356142,13055209,0,0,Graduate Professional,Y,755047,"Business & Agriculture, Salary (M.P.) & Pension",0.002381324063169264,0.006223300656165163,0.0,0.0,0.00028806442077709084,1,0,6
242,Lok Sabha,Maharashtra,Amravati,Navneet Ravi Rana,IND,33,F,124554656,70576979,1,2,10th Pass,Y,424013,Social Worker and Farmer,0.002347335050620391,0.03364341081945566,0.004901960784313725,0.03636363636363636,0.00016176881604318223,0,0,0
243,Lok Sabha,Maharashtra,Dindori,Bharti Pawar,BJP,40,F,122885349,1449572,0,0,Graduate Professional,Y,472797,"Doctor, Farmer, Business",0.0023158398868661782,0.0006909979287775973,0.0,0.0,0.00018038081596264367,0,0,6
244,Lok Sabha,Andhra Pradesh,Srikakulam,Rammohannaidu Kinjarapu,TDP,32,M,122791042,12000000,1,0,Post Graduate,Y,1515142,Public Representative,0.002314060577003961,0.005720292020907666,0.004901960784313725,0.0,0.0005780547470886488,1,0,10
245,Rajya Sabha,Bihar,2022-2028,Dr. Faiyaz Ahmad,RJD,58,M,122569584,0,1,0,Doctorate,Y,3001526,Agriculture & Social Science & Others,0.0023098822826730318,0.0,0.004901960784313725,0.0,0.001145137784319888,1,1,4
246,Lok Sabha,Jammu & Kashmir,Srinagar,Farooq Abdullah,Jammu & Kashmir National Conference,83,M,121904435,0,1,2,Graduate Professional,Y,2860341,Political Social Activist,0.0022973327775934085,0.0,0.004901960784313725,0.03636363636363636,0.0010912730908009234,1,0,6
247,Lok Sabha,Tamil Nadu,Krishnagiri,Dr.A.Chellakumar,INC,58,M,121087979,66817959,5,7,Post Graduate,Y,4307623,"Business; Dealership for Hindustan Petroleum Corporation Limited, Let our Commercial Properties for Rent",0.00228192853174881,0.0318515198100863,0.024509803921568627,0.12727272727272726,0.0016434379905106232,1,0,10
248,Lok Sabha,Uttar Pradesh,Rae Bareli,Sonia Gandhi,INC,72,F,118263916,0,1,2,Others,Y,961700,Member of Parliament,0.002228646345406086,0.0,0.004901960784313725,0.03636363636363636,0.0003669063693536009,0,0,9
249,Lok Sabha,Tamil Nadu,Chennai Central,Dayanidhi Maran,DMK,52,M,116790616,0,1,3,Graduate,Y,28368820,Salaried,0.0022008492866511164,0.0,0.004901960784313725,0.05454545454545454,0.010823230476287636,1,0,5
250,Lok Sabha,Maharashtra,Buldhana,Prataprao Ganpatrao Jadhav,SHS,58,M,116272966,735482,3,7,12th Pass,Y,2412977,Farming,0.002191082676005281,0.0003505976513434344,0.014705882352941176,0.12727272727272726,0.0009205954355867149,1,0,1
251,Lok Sabha,Kerala,Vadakara,K. Muraleedharan,INC,62,M,114379340,0,3,0,Graduate,Y,3425540,MLA From Vattiyookavu,0.002155355238835704,0.0,0.014705882352941176,0.0,0.001306906981881599,1,0,5
252,Lok Sabha,Maharashtra,Shirdi,Sadashiv Kisan Lokhande,SHS,57,M,113710526,205100,1,0,10th Pass,Y,571263,"Agriculture, Social Work & Lok Sabha Member",0.0021427365854357542,9.776932445734687e-05,0.004901960784313725,0.0,0.0002179474194406219,1,0,0
253,Rajya Sabha,Chhattisgarh,2022-2028,Smt Ranjeet Ranjan,INC,48,F,112989609,1661808,8,3,12th Pass,Y,436473,"Social Worker, Public Representatives",0.0021291348938546396,0.0007921689202233773,0.0392156862745098,0.05454545454545454,0.00016652253691470752,0,1,1
254,Rajya Sabha,Uttar Pradesh,2020-2026,Arun Singh,BJP,55,M,111674999,4160696,0,0,Graduate,Y,2652120,Chartered Accountant,0.002104331872467366,0.0019833663441852036,0.0,0.0,0.001011832921170918,1,1,5
255,Lok Sabha,Karnataka,Dharwad,Pralhad Joshi,BJP,56,M,111384447,51736254,1,1,Graduate,Y,5354096,Social service & bussiness,0.002098849967210206,0.024662206745654364,0.004901960784313725,0.01818181818181818,0.0020426868301244017,1,0,5
256,Lok Sabha,Uttar Pradesh,Amethi,Smriti Irani,BJP,43,F,111099609,0,0,0,12th Pass,Y,4659714,Public Servant,0.0020934758691842454,0.0,0.0,0.0,0.0017777672309099977,0,0,1
257,Rajya Sabha,Maharashtra,2018-2024,Javadekar Prakash Keshav,BJP,67,M,110593529,34365105,0,0,Graduate,Y,1192197,Social Worker,0.0020839275521444605,0.016381536327429513,0.0,0.0,0.0004548452457359414,1,1,5
258,Lok Sabha,Bihar,Khagaria,Choudhary Mahbub Ali Kaisar,LJP,52,M,109788313,0,1,0,Graduate,Y,1394197,Agriculture,0.002068735373727002,0.0,0.004901960784313725,0.0,0.0005319119885969452,1,0,5
259,Lok Sabha,Uttar Pradesh,Aligarh,Satish Kumar Gautam,BJP,46,M,109522559,28095176,0,0,10th Pass,Y,2219933,Business,0.0020637213375141682,0.013392717591566381,0.0,0.0,0.0008469455726715683,1,0,0
260,Rajya Sabha,Tamil Nadu,2020-2026,G.k. Vasan,Tamil Maanila Congress (Moopanar),55,M,109083744,10898678,0,0,Graduate,Y,377621,Agriculturalist,0.002055442123275682,0.005195301733486827,0.0,0.0,0.00014406940844512438,1,1,5
261,Lok Sabha,Puducherry,Puducherry,V. Vaithilingam,INC,68,M,108015548,520989,0,0,Graduate,Y,1977333,Agriculture,0.0020352882462826576,0.00024835076830672205,0.0,0.0,0.0007543891775325608,1,0,5
262,Lok Sabha,Odisha,Cuttack,Bhartruhari Mahtab,BJD,62,M,106894976,0,0,0,Post Graduate,Y,953599,Writer & Social Work,0.00201414618036046,0.0,0.0,0.0,0.0003638156877500514,1,0,10
263,Lok Sabha,Maharashtra,Mumbai North West,Gajanan Chandrakant Kirtikar,SHS,75,M,105392000,4032000,0,0,Graduate,Y,12200145,Consultant Salaried And Farming,0.001985789218316539,0.001922018119024976,0.0,0.0,0.004654581374168126,1,0,5
264,Lok Sabha,Karnataka,Udupi Chikmagalur,Shobha Karandlaje,BJP,52,F,104872668,49936840,3,1,Post Graduate,Y,2416090,Member of Lok Sabha,0.0019759908730254674,0.023804442283445235,0.014705882352941176,0.01818181818181818,0.0009217831027675382,0,0,10
265,Rajya Sabha,Uttar Pradesh,2022-2028,Dr. K Laxman,BJP,66,M,104819992,8436216,1,0,Doctorate,Y,1602345,Public Service,0.0019749970239336485,0.004021468255954466,0.004901960784313725,0.0,0.0006113243073743325,1,1,4
266,Rajya Sabha,Odisha,2019-2024,Amar Patnaik,BJD,52,M,104573484,6323497,1,0,Doctorate,Y,1853797,"Advocate, Consultant, Social Activist",0.0019703461060217703,0.003014354119444464,0.004901960784313725,0.0,0.0007072579045321797,1,1,4
267,Lok Sabha,Uttar Pradesh,Domariyaganj,Jagdambika Pal,BJP,68,M,103366710,2838478,3,0,Post Graduate,Y,1749096,MPs Parliament,0.0019475776489648444,0.001353076921243496,0.014705882352941176,0.0,0.0006673125330257937,1,0,10
268,Lok Sabha,West Bengal,Baharampur,Adhir Ranjan Chowdhury,INC,63,M,101315437,8506984,7,12,10th Pass,Y,1225610,Politician & Social Worker,0.0019088758529263714,0.004055202724765766,0.03431372549019608,0.21818181818181817,0.0004675929243459153,1,0,0
269,Lok Sabha,Uttar Pradesh,Kaiserganj,Brij Bhushan Sharan Singh,BJP,62,M,98905402,61524736,4,6,Graduate Professional,Y,920199,Agriculture,0.001863405219317105,0.02932828803577089,0.0196078431372549,0.10909090909090909,0.0003510729688809547,1,0,6
270,Lok Sabha,Karnataka,Hassan,Prajwal R,JD(S),28,M,97848632,37253210,0,0,Graduate Professional,Y,1659720,Channambika Convention Hall Partner,0.0018434669190520612,0.017758269993016475,0.0,0.0,0.0006332139329765607,1,0,6
271,Lok Sabha,Jharkhand,Kodarma,Annapurna Devi,BJP,50,F,97636939,3189066,0,0,Post Graduate,Y,4702466,Social Worker & Business,0.0018394728630152623,0.0015201990661623274,0.0,0.0,0.0017940779110624415,0,0,10
272,Lok Sabha,Maharashtra,Yavatmal Washim,Bhavana Pundlikrao Gawali,SHS,46,F,96873189,7396250,3,0,Graduate,Y,3786400,Gajanan Oil Mill (Proprietor),0.0018250630322787472,0.0035257258216365274,0.014705882352941176,0.0,0.0014445817582619052,0,0,5
273,Lok Sabha,Karnataka,Chitradurga,A Narayanaswamy,BJP,62,M,96197642,0,0,0,Graduate,Y,816400,Business,0.0018123173459618101,0.0,0.0,0.0,0.0003114717270877402,1,0,5
274,Rajya Sabha,NCT of Delhi,2018-2024,Narain Dass Gupta,AAP,72,M,96115547,0,0,0,Graduate Professional,Y,11369066,Chartered Accountant,0.0018107684424537064,0.0,0.0,0.0,0.004337509336592976,1,1,6
275,Lok Sabha,Maharashtra,Ramtek,Krupal Balaji Tumane,SHS,53,M,95603165,4228793,0,0,Graduate,Y,1268021,"Business - Proprietor Oil Agency, Panjari Nagpur",0.001801101224263936,0.0020158275713308494,0.0,0.0,0.00048377350667996497,1,0,5
276,Lok Sabha,Maharashtra,Kolhapur,Sanjay Sadashivrao Mandlik,SHS,54,M,95171892,10580414,0,0,Post Graduate,Y,1163249,Farmer,0.0017929643065143727,0.005043588148508314,0.0,0.0,0.000443801047358019,1,0,10
277,Rajya Sabha,Bihar,2022-2028,Smt. Misha Bharti,RJD,45,F,94641921,97288,4,1,Graduate Professional,Y,902370,"Poltics, Social Work & Agriculture",0.0017829652329886616,4.637631417750542e-05,0.0196078431372549,0.01818181818181818,0.0003442708750271486,0,1,6
278,Lok Sabha,Uttar Pradesh,Bhadohi,Ramesh Chand,BJP,44,M,94089148,21696413,6,8,10th Pass,Y,1211925,Business,0.00177253594936743,0.010342484847184781,0.029411764705882353,0.14545454545454545,0.0004623718432763468,1,0,0
279,Rajya Sabha,Maharashtra,2020-2026,Priyanka Vickram Chaturvedi,Shiv Sena (Uddhav Balasaheb Thackeray),41,F,92535989,6012220,0,0,Graduate,Y,954798,Consultant / Business,0.0017432321741832793,0.0028659711744951242,0.0,0.0,0.00036427312846634024,0,1,5
280,Lok Sabha,Tamil Nadu,Chennai South,Sumathy Alias Thamizhachi Thangapandian,DMK,56,F,91793460,500000,0,0,Doctorate,Y,3336947,"Public Life, Agriculture, Educationalist, Writer",0.00172922272448514,0.0002383455008711528,0.0,0.0,0.0012731071108405846,0,0,4
281,Lok Sabha,Andhra Pradesh,Anakapalle,Dr.Beesetti Venkata Satyavathi,YSRCP,52,F,91526244,11139279,0,0,Graduate Professional,Y,3535660,Medical doctor,0.0017241811044130108,0.005309994065197028,0.0,0.0,0.0013489198022967168,0,0,6
282,Lok Sabha,Jharkhand,Khunti,Arjun Munda,BJP,50,M,91507865,27106434,0,0,12th Pass,Y,1459348,"Social Service, Politics, Agriculture",0.0017238343439821022,0.01292139317712169,0.0,0.0,0.0005567683022807931,1,0,1
283,Lok Sabha,Bihar,Kishanganj,Dr. Mohammad Jawed,INC,54,M,90973803,5383958,1,0,Graduate Professional,Y,2143910,Agriculture & Business & Doctor,0.0017137580847051074,0.0025664843323585,0.004901960784313725,0.0,0.0008179413895402708,1,0,6
284,Lok Sabha,Madhya Pradesh,Mandsour,Sudheer Gupta,BJP,59,M,90908944,799283,1,0,Post Graduate,Y,972603,Parliament of India & LIC Aggent,0.0017125343764082307,0.0003810110139455952,0.004901960784313725,0.0,0.00037106606587545,1,0,10
285,Rajya Sabha,Uttar Pradesh,2022-2028,Sangeeta Yadav,BJP,40,F,89772031,44477000,0,0,Graduate Professional,Y,73270,House Wife and Vidhan Sabha Pension,0.0016910840014267004,0.021201785684492526,0.0,0.0,2.7953862620919555e-05,0,1,6
286,Rajya Sabha,Uttar Pradesh,2020-2026,Neeraj Shekhar,BJP,51,M,89678468,6000000,0,0,Graduate,Y,1428645,"Social Service, MP Salary Allowance",0.0016893187287678453,0.002860146010453833,0.0,0.0,0.0005450545388844495,1,1,5
287,Lok Sabha,Gujarat,Ahmedabad West,Dr. Solanki Kiritbhai,BJP,69,M,89474039,0,0,0,Post Graduate,Y,1157624,Tabibi Doctor,0.0016854617241359173,0.0,0.0,0.0,0.0004416550056323103,1,0,10
288,Rajya Sabha,Karnataka,2018-2024,Dr.l. Hanumanthaiah,INC,59,M,88881685,28000000,0,0,Doctorate,Y,616564,"Agricultural, Social Worker",0.0016742856575223688,0.013347348048784556,0.0,0.0,0.00023523059032352456,1,1,4
289,Lok Sabha,Madhya Pradesh,Balaghat,Dr. Dhal Singh Bisen,BJP,66,M,88648133,1530693,0,0,Others,Y,689677,Farming and Medical Store,0.0016698791831679667,0.0007296675795299349,0.0,0.0,0.0002631245545353888,1,0,9
290,Lok Sabha,Uttar Pradesh,Lalganj,Sangeeta Azad,BSP,44,F,88451770,0,0,0,Graduate Professional,Y,1339248,Agricuture & Business,0.0016661743614423833,0.0,0.0,0.0,0.0005109479269461071,0,0,6
291,Lok Sabha,Rajasthan,Jalore,Devaji Patel,BJP,42,M,88332292,60936530,0,0,10th Pass,Y,425000,Agriculture & Parliament Member,0.0016639201450669497,0.029047895528400054,0.0,0.0,0.0001621453748313199,1,0,0
292,Lok Sabha,Bihar,Munger,Rajiv Ranjan Singh,JD(U),65,M,88324866,7534918,1,1,Graduate,Y,3284500,Social Service,0.0016637800371742501,0.0035918276094661296,0.004901960784313725,0.01818181818181818,0.0012530976085493419,1,0,5
293,Lok Sabha,Bihar,Jhanjharpur,Ramprit Mandal,JD(U),63,M,88119686,1000000,1,2,10th Pass,Y,527548,Business & Agriculture,0.001659908863268498,0.0004766910017423056,0.004901960784313725,0.03636363636363636,0.00020126933694473686,1,0,0
294,Rajya Sabha,Karnataka,2020-2026,H.d.devegowda,JD(S),87,M,88066556,9798283,0,0,Others,Y,1025450,Agriculturist / Public Servant,0.0016589064484638747,0.004670753338624603,0.0,0.0,0.00039122817557829884,1,1,9
295,Rajya Sabha,Bihar,2022-2028,Khiru Mahto,JD(U),68,M,87925635,1792417,0,0,10th Pass,Y,2896980,Business & Social Service,0.0016562476625297071,0.0008544290552699381,0.0,0.0,0.0011052515481854992,1,1,0
296,Lok Sabha,Jammu & Kashmir,Anantnag,Hasnain Masoodi,Jammu & Kashmir National Conference,65,M,87620672,0,0,0,Post Graduate,Y,895650,"Sr Advocate, Superme Court of India",0.0016504938619262375,0.0,0.0,0.0,0.00034170707051216865,1,0,10
297,Lok Sabha,Maharashtra,Palghar,Gavit Rajendra Dhedya,SHS,51,M,87616920,30223375,0,0,Graduate,Y,5601307,Retail & Wholesale Trading of LPG & Agriculture,0.0016504230721587436,0.014407210904783354,0.0,0.0,0.0021370024072006966,1,0,5
298,Lok Sabha,Andhra Pradesh,Amalapuram,Chinta Anuradha,YSRCP,46,F,85993362,2431407,0,0,Graduate,Y,625126,House Wife,0.0016197910643408516,0.001159029838473254,0.0,0.0,0.00023849715196894988,0,0,5
299,Lok Sabha,Himachal Pradesh,Kangra,Kishan Kapoor,BJP,67,M,85841247,3605161,2,4,12th Pass,Y,3480926,Business,0.0016169210788711495,0.001718547808532292,0.00980392156862745,0.07272727272727272,0.0013280377671296168,1,0,1
300,Rajya Sabha,Gujarat,2018-2024,Parshottambhai Rupala,BJP,63,M,85322231,0,0,0,Graduate Professional,Y,1743642,Public Life And Farming,0.001607128695618065,0.0,0.0,0.0,0.0006652317309685466,1,1,6
301,Lok Sabha,Rajasthan,Ajmer,Bhagirath Chaudhary,BJP,64,M,85101774,8319942,0,0,12th Pass,Y,3166843,Business,0.001602969287363165,0.003966041486417881,0.0,0.0,0.0012082092829810392,1,0,1
302,Lok Sabha,Karnataka,Uttara Kannada,Anantkumar Hegde,BJP,51,M,84755455,41016655,4,4,12th Pass,Y,414206,Business and Agriculture,0.0015964352144717227,0.019552270360068544,0.0196078431372549,0.07272727272727272,0.0001580272638291334,1,0,1
303,Lok Sabha,Bihar,Begusarai,Giriraj Singh,BJP,66,M,83024577,12236000,6,9,Graduate,Y,750600,Social Service,0.0015637783778032343,0.005832791097318851,0.029411764705882353,0.16363636363636364,0.00028636780787856173,1,0,5
304,Rajya Sabha,Odisha,2022-2028,Manas Ranjan Mangaraj,BJD,51,M,82556881,2682386,0,0,Post Graduate,Y,2085840,Social Worker & Businessman,0.0015549542597068085,0.001278669269399536,0.0,0.0,0.0007957866085603773,1,1,10
305,Lok Sabha,Telangana,Secunderabad,Gangapuram Kishan Reddy,BJP,58,M,81430778,4500000,0,0,Others,Y,439550,Social Sevice & Agriculture,0.001533707839252626,0.002145109507840375,0.0,0.0,0.0001676964694284863,1,0,9
306,Lok Sabha,Punjab,Khadoor Sahib,Jasbir Singh Gill,INC,48,M,81393500,4655000,0,0,Others,Y,1770757,Agriculturist,0.0015330045074422223,0.002218996613110432,0.0,0.0,0.0006755766058827848,1,0,9
307,Rajya Sabha,Tamil Nadu,2022-2028,Thiru. R. Girirajan,DMK,61,M,80969009,60768212,0,0,Post Graduate,Y,1259830,Advocate,0.001524995547102878,0.028967659852368793,0.0,0.0,0.00048064848840880415,1,1,10
308,Lok Sabha,Bihar,Saran,Rajiv Pratap Rudy,BJP,58,M,80740349,0,0,0,Post Graduate,Y,680953,Social Service & Aviator,0.001520681371134025,0.0,0.0,0.0,0.000259796186888263,1,0,10
309,Rajya Sabha,Tamil Nadu,2020-2026,N.r.elango,DMK,53,M,80346698,15150967,0,0,Graduate Professional,Y,14210480,Designated as Senior Advocate & Practicing in the Honble Supreme Court of India & Honble High Court of Judicature at Madras,0.0015132542755146995,0.007222329636594614,0.0,0.0,0.0054215614261952354,1,1,6
310,Lok Sabha,Bihar,Arrah,R. K. Singh,BJP,66,M,79971720,0,1,0,Graduate Professional,Y,3125690,Member of Parliament and Electricity and Minister of State for Renewable Energy,0.0015061794872856756,0.0,0.004901960784313725,0.0,0.0011925086509564902,1,0,6
311,Lok Sabha,Goa,South Goa,Cosme Francisco Caitano Sardinha,INC,73,M,79402232,0,0,0,Graduate Professional,Y,1515772,Social Worker,0.0014954348382690123,0.0,0.0,0.0,0.0005782951037619281,1,0,6
312,Lok Sabha,Gujarat,Surendranagar,Mahendrabhai Munjpara,BJP,50,M,79084513,14822528,0,0,Post Graduate,Y,1892275,"Therapist, Janseva Hospital Vadhvan",0.001489440367549831,0.007065765720673373,0.0,0.0,0.0007219379744916139,1,0,10
313,Lok Sabha,Uttar Pradesh,Baghpat,Dr. Satyapal Singh,BJP,63,M,78195793,0,1,0,Post Graduate,Y,761445,Retired Government Officer,0.001472672701727041,0.0,0.004901960784313725,0.0,0.000290505376325728,1,0,10
314,Lok Sabha,Maharashtra,Akola,Sanjay Shamrao Dhotre,BJP,60,M,77153230,14985774,1,0,Graduate Professional,Y,551594,"Business (Proprietor,Sonal Engg. Works,Akola) & Agriculture",0.0014530024478977075,0.007143583619943797,0.004901960784313725,0.0,0.00021044333149342843,1,0,6
315,Lok Sabha,Gujarat,Anand,Miteshbhai Patel,BJP,54,M,77043053,7810840,2,9,Others,Y,1406020,Business/ Director (Pvt.Ltd.),0.0014509237154315116,0.00372335714404887,0.00980392156862745,0.16363636363636364,0.0005364226821654881,1,0,9
316,Lok Sabha,Uttar Pradesh,"Azamgarh : Bye Election On 23-,Jun-22","Dinesh Lal Yadav ""Nirahua""",BJP,43,M,76746563,2088413,1,0,12th Pass,Y,1757340,Actor,0.0014453297766883766,0.0009955276850216535,0.004901960784313725,0.0,0.0006704577717789923,1,0,1
317,Rajya Sabha,Rajasthan,2022-2028,Pramod Kumar,INC,71,M,75624884,0,0,0,Graduate Professional,Y,2406760,"Advocate, Agriculture, Pension & Rent",0.0014241668247660152,0.0,0.0,0.0,0.0009182235348918295,1,1,6
318,Rajya Sabha,Gujarat,2018-2024,Amee Yajnik,INC,58,F,75283094,5500000,0,0,Doctorate,Y,2396310,Lawyer,0.0014177182014633199,0.0026218005095826804,0.0,0.0,0.000914236666263624,0,1,4
319,Rajya Sabha,Jharkhand,2020-2026,Shibu Soren,JMM,73,M,75166798,15371069,0,0,10th Pass,Y,1189940,Social Service,0.0014155240205463526,0.007327250279460099,0.0,0.0,0.0004539841584159549,1,1,0
320,Lok Sabha,Uttar Pradesh,Farrukhabad,Mukesh Rajput,BJP,50,M,74964501,388246,0,0,Graduate,Y,608954,Agriculture,0.0014117072408036293,0.00018507337466244317,0.0,0.0,0.0002323272343177214,1,0,5
321,Lok Sabha,Uttar Pradesh,Amroha,Kunwar Danish Ali,BSP,43,M,74920879,19579691,0,0,Graduate,Y,666228,Agriculture,0.0014108842154204697,0.009333462516594804,0.0,0.0,0.00025417832654851905,1,0,5
322,Lok Sabha,Gujarat,Ahmedabad East,Patel Hasmukhbhai Somabhai,BJP,58,M,74699690,6252577,0,0,Others,Y,1006167,Business,0.001406710996368713,0.0029805471936008997,0.0,0.0,0.0003838713537833051,1,0,9
323,Lok Sabha,Uttar Pradesh,Agra,Satyapal Singh Baghel,BJP,58,M,74274036,8606522,5,8,Doctorate,Y,1358580,"Former MPs Pension, Associate Professor Agra College, MLA & Minister Salary",0.001398680093465511,0.004102651593697191,0.024509803921568627,0.14545454545454545,0.0005183234431490226,1,0,4
324,Lok Sabha,Odisha,Sundargarh,Jual Oram,BJP,58,M,74185014,12743330,2,0,Others,Y,1323288,Agriculture & Social Work,0.0013970004968019089,0.006074630743232775,0.00980392156862745,0.0,0.0005048588912230298,1,0,9
325,Lok Sabha,Assam,Nawgong,Pradyut Bordoloi,INC,59,M,74143272,4011152,0,0,Post Graduate,Y,2521500,"Pensioner, Strategic Business Consultat",0.0013962129417713315,0.0019120800650206525,0.0,0.0,0.0009619989709109957,1,0,10
