mp_index,mp_name,nature_membership,term_start_date,term_end_date,term,pc_name,state,mp_political_party,mp_gender,educational_qualification,educational_qualification_details,mp_age,ag_debates,ag_private_member_bills,ag_questions,avg_attendance,mp_note,ag_national_average_debate,ag_national_average_pmb,ag_national_average_questions,avg_attendance_national_average,ag_state_average_debate,ag_state_average_pmb,ag_state_average_questions,avg_attendance_state_average,mp_house
900411,Rajeev Shankarrao Satav,Elected,2020-03-04,2021-05-16,1,,15,14,1,Post Graduate,"B.Sc, M.A., LL.B",49,37.0,,93.0,0.741935484, Data corresponds to the period from 01-06-2009 to 09-08-2024.,0.061463100564276396,0.29996313148654075,0.032372266712405076,2.220446049250313e-16,0.04694005461579711,0.04196167317125347,0.03860904725772832,0.5703374042975264,0
900316,N. K. Singh,Elected,2008-10-04,2014-04-09,1,,3,20,1,Post Graduate,"M.A. (Economics) Educated at St. Stephen's College, University of Delhi and Delhi School of Economics, Delhi",83,115.0,1.0,1036.0,0.859550562, Data corresponds to the period from 01-06-2009 to 09-08-2024.,0.16549539764768584,0.27589810041800295,0.36206158717115033,2.220446049250313e-16,0.10382717016144394,0.0009418729924548777,0.2897334500197549,0.7177851863008557,0
900488,Sasikala Pushpa,Elected,2014-03-04,2020-04-02,1,,25,1,0,Post Graduate,"B.A. (English Literature), M.A. (Public Administration), Diploma in Business Administation Educated at University of Madras, Chennai and Southern Cross University, Singapore",48,27.0,3.0,523.0,0.699745547, Data corresponds to the period from 01-06-2009 to 09-08-2024.,0.41713799416474234,0.43200559273247013,0.41395092872381517,2.220446049250313e-16,0.275000065887317,0.02425125054871635,0.3827293832108779,0.3322107085408126,0
900433,Rama Chandra Khuntia,Elected,2008-03-04,2014-04-02,3,,20,14,1,Professional Post Graduate,"Graduate in Law, M.B.A. Educated at Utkal University and Sikkim Manipal University",70,99.0,5.0,777.0,0.800561798, Data corresponds to the period from 01-06-2009 to 09-08-2024.,0.16549539764768584,0.27589810041800295,0.36206158717115033,2.220446049250313e-16,0.10874334064517424,0.015069967717814103,0.22059138366887707,0.5489634580367144,0
900262,M.V. Mysura Reddy,Elected,2006-03-04,2012-04-02,1,,0,43,1,Professional Graduate,"M.B.B.S. Educated at Government Medical College, Kurnool (Andhra Pradesh",75,68.0,1.0,494.0,0.932126697, Data corresponds to the period from 01-06-2009 to 09-08-2024.,0.09920048305159677,0.1732892820415913,0.22714412518300542,2.220446049250313e-16,0.04073798117962404,0.027448869752126497,0.21968349842139415,0.4992240881851031,0
900264,Mabel Rebello,Elected,2006-03-04,2012-04-02,3,,11,14,0,Post Graduate,"M.A., D.S.W. (Diploma in Social Work) Educated at St. Joseph's School, St. Agnes College, Roshini Nilaya, Bangalore and Bakratulla University, Bhopal",74,26.0,3.0,249.0,0.914027149, Data corresponds to the period from 01-06-2009 to 09-08-2024.,0.09920048305159677,0.1732892820415913,0.22714412518300542,2.220446049250313e-16,0.04724224380860267,0.015069967717814103,0.2188231499992171,0.619069295134695,0
900575,Vandana Hemant Chavan,Elected,2018-03-04,2024-04-02,3,,15,30,0,Professional Graduate,"B.Sc., LL.B. Educated at Hutchings High School, Pune, Fergusson College, Pune and I.L.S. Law College, Pu",63,362.0,5.0,693.0,0.779891304, Data corresponds to the period from 01-06-2009 to 09-08-2024.,0.8116555063573024,0.7931486311761226,0.7537616477552261,2.220446049250313e-16,0.43365054969630434,0.2194974868329441,0.7155592435447828,0.5703374042975264,0
900496,Shadi Lal Batra,Elected,2009-04-08,2018-04-02,3,,8,14,1,Professional Graduate,"B.Com., LL.B. ; Educated at Vaish College, Rohtak, Haryana and Faculty of Law, University of Delhi, Delhi",84,35.0,10.0,414.0,0.928338762, Data corresponds to the period from 01-06-2009 to 09-08-2024.,0.41069824658626464,0.5351250510259326,0.6249208036477079,2.220446049250313e-16,0.11285087523110307,0.06350914963333144,0.3088136145624648,0.8760116688134363,0
900198,K. K. Ragesh,Elected,,2021-04-21,1,,13,11,1,Professional Graduate,"B.A., LL.B.; Educated at Kerala Law Academy, Law College, Thiruvananthapuram",54,299.0,6.0,610.0,0.875, Data corresponds to the period from 01-06-2009 to 09-08-2024.,0.4070618524946879,0.351745287909326,0.381148709812797,2.220446049250313e-16,0.2485394188007101,0.025834230354942585,0.2731526158458807,0.5556935870655604,0
900687,Ilaiyaraaja,Nominated,2022-07-07,,1,,28,31,1,Information not available,Information not available,81,0.0,0.0,0.0,0.19047619, Data corresponds to the period from 01-06-2009 to 09-08-2024.,0.25144848841125383,0.20614673352727156,0.11568651703834754,2.220446049250313e-16,0.14629505365315693,0.04196167317125347,0.21519344918562192,0.6241079561533733,0
900268,Mahendra Mohan,Elected,2006-03-04,2012-04-02,1,,28,37,1,Graduate,"B. Com. Educated at G.N.K. Inter College, B.N.S.D. Inter College and D.A.V. College, Kanpur (Uttar Pradesh)",83,44.0,10.0,370.0,0.760180995, Data corresponds to the period from 01-06-2009 to 09-08-2024.,0.09920048305159677,0.1732892820415913,0.22714412518300542,2.220446049250313e-16,0.03849811791473797,0.038247855823054386,0.10114830663386466,0.7698466304986602,0
900148,G.V.L. Narasimha Rao,Elected,2018-03-04,2024-04-02,1,,28,7,1,Graduate,"B.Sc.(Agriculture), P.G. Diploma in Rural Management (PGDRM) Educated at Agricultural College, Baptala, Andhra Pradesh Agricultural University and Institute of Rural Management, Anand (Gujarat)",60,82.0,1.0,304.0,0.971962617, Data corresponds to the period from 01-06-2009 to 09-08-2024.,0.4840999983147432,0.40324123155547126,0.32707596182077514,2.220446049250313e-16,0.1870794795479662,0.012174752260364106,0.2203895343428327,0.7698466304986602,0
900589,Vijila Sathyananth,Elected,2014-03-04,2020-04-02,1,,25,1,0,Professional Post Graduate,"B.Sc., B.Ed., P.G.D.C.A., M.B.A. Educated at Madurai Kamaraj University, Madurai and Manonmaniam Sundaranar University, Tirunelveli",53,230.0,1.0,518.0,0.882951654, Data corresponds to the period from 01-06-2009 to 09-08-2024.,0.41713799416474234,0.43200559273247013,0.41395092872381517,2.220446049250313e-16,0.275000065887317,0.02425125054871635,0.3827293832108779,0.3322107085408126,0
900286,Mansukh L. Mandaviya,Elected,2018-03-04,2024-04-02,3,,7,7,1,Inter/ Higher Secondary,"H.S.C., Veterinary Live Stock Inspector (Certificate Course), Educated at Songadh Gurukul and Gujarat Agricultural University, S.K. Nagar, Dantiwada, Gujarat",52,56.0,14.0,449.0,0.679442509,"This MP was appointed a minister in Jul 2016. Ministers represent the government, so we do not report their participation.  Participation and attendance details for this MP are thus available only till May 2016. Data corresponds to the period from 01-06-2009 to 09-08-2024.",0.20435371905096,0.2547799261057798,0.27644621982463313,2.220446049250313e-16,0.06471732590926636,0.09058290112927252,0.19509861200416576,0.8104578100014947,0
900565,Thomas Sangma,Elected,,2013-02-04,1,,17,30,1,Diploma Course,"Under Graduate, Diploma in Computer Applications Educated at Tura Government College (N.E.H.U.), Tura and C.A. I. (Kolkata), Tura",63,8.0,4.0,58.0,0.850533808, Data corresponds to the period from 01-06-2009 to 09-08-2024.,0.1275422416384657,0.26343290936846603,0.2907242808632647,2.220446049250313e-16,0.015512378564018787,0.1280947255206879,0.05015114408542193,0.6461352104625759,0
900272,Mahesh Poddar,Elected,2016-08-07,2022-07-07,1,,11,7,1,Professional Graduate,Bachelor of Engineering (Mechanical) from Bangalore University,74,116.0,4.0,622.0,0.923076923, Data corresponds to the period from 01-06-2009 to 09-08-2024.,0.432711612233087,0.34275883673224755,0.3687128369959356,2.220446049250313e-16,0.08884362268483488,0.024757804100917574,0.3350310794234959,0.619069295134695,0
900599,Vivek Gupta,Elected,2012-03-04,2018-04-02,1,,30,3,1,Graduate,"B.Com (Hons.), Degree in System Design and Analyst and Degree in Print Production Educated at Calcutta University, Kolkata, NIIT, Kolkata and V.D.M.A. (Germany)",48,144.0,27.0,668.0,0.821428571, Data corresponds to the period from 01-06-2009 to 09-08-2024.,0.32581978253979543,0.38223232585392547,0.4244695666256741,2.220446049250313e-16,0.2197922729005779,0.0731969860164349,0.2138026293171153,0.3087753329072407,0
900438,Ramkumar Verma,Elected,2016-05-07,2022-07-04,1,,23,7,1,Post Graduate,"M.A. (Economics) Educated at Government Senior Secondary School (Rajasthan Board), Government College, Rajgarh, Alwar, University of Rajasthan, Jaipur and R.R. Government College, Alwar, University of Rajasthan, Jaipur",69,95.0,1.0,234.0,0.982905983, Data corresponds to the period from 01-06-2009 to 09-08-2024.,0.432711612233087,0.34275883673224755,0.3687128369959356,2.220446049250313e-16,0.12275596542629917,0.07552924291630217,0.2583849498613383,0.7425718854527124,0
900107,Brinda Karat,Elected,,2011-08-18,1,,30,11,0,Graduate,"Senior Cambridge, B.A. Educated at Welham Girls High School, Dehradun, Loreto House, Kolkata and Miranda House, Delhi University, Delhi",76,69.0,3.0,173.0,0.858823529, Data corresponds to the period from 01-06-2009 to 09-08-2024.,0.07669252259564659,0.16700318805526054,0.17705233017037,2.220446049250313e-16,0.05907912324353857,0.012148239300192163,0.0903622070053302,0.3087753329072407,0
900178,Jai Prakash Narayan Singh,Elected,2008-10-04,2014-04-09,1,,11,7,1,Graduate,B.Sc. (Hons.) Educated at Bihar University,75,50.0,1.0,511.0,0.856741573, Data corresponds to the period from 01-06-2009 to 09-08-2024.,0.16549539764768584,0.27589810041800295,0.36206158717115033,2.220446049250313e-16,0.06795899179755747,0.020452099052524736,0.36548939046742956,0.619069295134695,0
900089,Bhalchandra Mungekar,Nominated,,2016-03-21,1,,28,14,1,Doctorate,"B.A.(Hons.) in Economics, M.A.(Economics) Ph.D. ; Educated at University of Mumbai",78,82.0,2.0,300.0,0.88, Data corresponds to the period from 01-06-2009 to 09-08-2024.,0.2551494374771147,0.36818595912562935,0.4146261906922453,2.220446049250313e-16,0.14629505365315693,0.04196167317125347,0.21519344918562192,0.6241079561533733,0
900093,Bhupender Yadav,Elected,2018-04-04,2024-04-03,3,,23,7,1,Professional Graduate,"B.A. (Hons.), LL. B. Educated at Government College, Ajmer and Maharishi Dayanand University, Ajmer",55,123.0,3.0,270.0,0.857638889,"This MP is a minister. Ministers represent the government in debates, so we do not report their participation.  They do not sign the attendance register, ask questions, or introduce private member bills. Data corresponds to the period from 01-06-2009 to 09-08-2024.",0.5466317348278715,0.5346144108159497,0.5834567766946958,2.220446049250313e-16,0.18063638804984394,0.08234660925637949,0.3642312241789376,0.7425718854527124,0
900397,R.C. Singh,Elected,,2012-04-02,1,,30,10,1,Inter/ Higher Secondary,"Higher Secondary, Certificate in Mining Educated at D.A.V. School, Mau, Janta Degree College, Ranipur, Mau, Uttar Pradesh and Indian School of Mines, Dhanbad",80,92.0,3.0,601.0,0.959276018, Data corresponds to the period from 01-06-2009 to 09-08-2024.,0.09920048305159677,0.1732892820415913,0.22714412518300542,2.220446049250313e-16,0.07412142973657514,0.012148239300192163,0.1093075679890245,0.3087753329072407,0
900592,Vilasrao Dagadojirao Deshmukh,Elected,2009-04-08,2012-08-14,3,,15,14,1,Professional Graduate,"B.Sc., B.A., LL.B. Educated at Garware College, Pune University, Pune and I.L.S. Law College, Pune (Maharashtra)",79,,,,,"This MP was a minister. Ministers represent the government in debates, so we do not report their participation.  They do not sign the attendance register, ask questions, or introduce private member bills. Data corresponds to the period from 01-06-2009 to 09-08-2024.",0.2985397099487037,0.29996313148654075,0.3006216172347093,0.0,0.14629505365315693,0.04196167317125347,0.21519344918562192,0.6241079561533733,0
900061,Ashok Bajpai,Elected,2018-03-04,2024-04-02,1,,28,7,1,Doctorate,"B.Sc., LL.B., Diploma in Public Administration, M.A. (Public Administration), M.A. (Political Science), Ph.D. (Public Administration) Educated at R.R. College, Hardoi, Lucknow University, Lucknow and Kanpur University, Kanpur, Uttar Pradesh",75,101.0,1.0,235.0,0.978193146, Data corresponds to the period from 01-06-2009 to 09-08-2024.,0.4840999983147432,0.40324123155547126,0.32707596182077514,2.220446049250313e-16,0.1870794795479662,0.012174752260364106,0.2203895343428327,0.7698466304986602,0
900119,D. Raja,Elected,,2019-07-24,3,,25,10,1,Professional Graduate,"B.Sc., B.Ed. Educated at University of Madras, Chennai and Department of Education, Madras",75,628.0,1.0,1398.0,0.908460472, Data corresponds to the period from 01-06-2009 to 09-08-2024.,0.49262403838173263,0.6337179315201747,0.7316656632307553,2.220446049250313e-16,0.3184446999230674,0.0431414761997509,0.6318158738340695,0.3322107085408126,0
900068,Avinash Rai Khanna,Elected,2010-10-04,2016-04-09,1,,22,7,1,Professional Graduate,"B.Com., LL.B., Diploma in Business Management ; Educated at D.A.V. College, Jalandhar and Panjab University, Chandigarh",63,145.0,5.0,588.0,0.915294118, Data corresponds to the period from 01-06-2009 to 09-08-2024.,0.2551494374771147,0.36818595912562935,0.4146261906922453,2.220446049250313e-16,0.11761395249954723,0.03075503615682718,0.2660033445369065,0.5844174733438972,0
900153,Gireesh Kumar Sanghi,Elected,,2010-06-21,1,,0,14,1,Post Graduate,"B.A., M.A (Political Science) Educated at Osmania University, Hyderabad",69,15.0,3.0,200.0,0.682352941, Data corresponds to the period from 01-06-2009 to 09-08-2024.,0.04177060442622908,0.08720447461740635,0.09784992022572968,2.220446049250313e-16,0.01903791914675033,0.02314316470373366,0.10463727352297175,0.4992240881851031,0
900604,Y. P. Trivedi,Elected,2008-03-04,2014-04-02,1,,15,30,1,Professional Graduate,"B. Com., LL.B. Educated at Sydnam College, Mumbai",95,33.0,2.0,450.0,0.56741573, Data corresponds to the period from 01-06-2009 to 09-08-2024.,0.16549539764768584,0.27589810041800295,0.36206158717115033,2.220446049250313e-16,0.09398366052316859,0.04340756754528086,0.4108677243981929,0.5703374042975264,0
900181,Janardhan Waghmare,Elected,2008-03-04,2014-04-02,1,,15,30,1,Doctorate,"M.A., LL.M., Ph. D. Educated at Osmania University, Hyderabad, Pune University, Pune and Dr. Babasaheb Ambedkar Marathwada University, Aurangabad",89,79.0,3.0,830.0,0.75, Data corresponds to the period from 01-06-2009 to 09-08-2024.,0.16549539764768584,0.27589810041800295,0.36206158717115033,2.220446049250313e-16,0.09398366052316859,0.04340756754528086,0.4108677243981929,0.5703374042975264,0
900237,Kirodilal Meena,Elected,2018-04-04,2023-12-06,1,,23,7,1,Professional Graduate,"M.B.B.S.; Educated at S.P. Medical College, Bikaner, Rajasthan",72,46.0,6.0,476.0,0.87, Data corresponds to the period from 01-06-2009 to 09-08-2024.,0.42971511612897606,0.29216209761602413,0.30587348989303276,2.220446049250313e-16,0.10266598020536932,0.05086114101129321,0.24450382962348707,0.7425718854527124,0
900109,C.M. Ramesh,Elected,2018-03-04,2024-04-02,6,,0,7,1,Information not available,Information not available,59,65.0,1.0,1373.0,0.789329685, Data corresponds to the period from 01-06-2009 to 09-08-2024.,0.8108270918577434,0.7931486311761226,0.7515765269947067,2.220446049250313e-16,0.35209492128074077,0.11792459425061438,0.7645451531376579,0.4772224357373438,0
900419,Rakesh Sinha,Nominated,,2024-07-13,1,,28,7,1,Doctorate,"B.A. (Hons.) (Political Science), M.A. (Political Science), M. Phil., Ph.D. Educated at Netarhat School, Ranchi (Jharkhand) and Hindu College, University of Delhi",59,110.0,3.0,483.0,0.987538941, Data corresponds to the period from 01-06-2009 to 09-08-2024.,0.4856758684412529,0.40324123155547126,0.3228107596036605,2.220446049250313e-16,0.14629505365315693,0.04196167317125347,0.21519344918562192,0.6241079561533733,0
900598,Vishambhar Prasad Nishad,Elected,2016-05-07,2022-07-04,3,,28,37,1,Post Graduate,"M.A., LL.B.",62,515.0,3.0,1348.0,0.962, Data corresponds to the period from 01-06-2009 to 09-08-2024.,0.578747657764379,0.5026050185212737,0.5178196569422703,2.220446049250313e-16,0.3062689594481682,0.020315600053602636,0.3350740931458874,0.7698466304986602,0
900217,K.V.P. Ramachandra Rao,Elected,2008-10-04,2020-04-09,6,,26,14,1,Professional Graduate,"M.B.B.S. Educated at Rangaraya Medical College, Kakinada, Andhra University, Andhra Pradesh",76,59.0,7.0,1179.0,0.871727749, Data corresponds to the period from 01-06-2009 to 09-08-2024.,0.5843691174435962,0.715578766917199,0.7782286353318967,2.220446049250313e-16,0.2575131587609118,0.036598493024363854,0.620972787725652,0.43321913428951,0
900032,Amar Patnaik,Elected,2019-04-07,2024-04-03,1,,20,8,1,Doctorate,"B.Sc. (Hons.), P.G.D.B.M., LL.B., Masters in Public Management, Ph.D. Educated at St. Stephen's College, Delhi University, Xavier Institute of Management, Bhubaneswar, Odisha, Lee Kuan Yew School of Public Policy, Singapore University, John F. Kennedy School of Governement, Harvard and Xavier Univeristy, Odisha",57,1411.0,9.0,475.0,0.965517241, Data corresponds to the period from 01-06-2009 to 09-08-2024.,0.4377923518180919,0.3469149238221421,0.2643566912724672,2.220446049250313e-16,0.8735953797567447,0.1352709006121069,0.24766867650844637,0.5489634580367144,0
900016,Abhishek Manu Singhvi,Elected,2018-03-04,2024-04-02,6,,30,14,1,Doctorate,"B.A.(Hons.), M.A., Ph.D., PIL Educated at St. Columba's School, Delhi, St. Stephen's College, Delhi University, Trinity College, University of Cambridge, U.K. and Havard University, U.S.A.",65,21.0,4.0,79.0,0.414838036, Data corresponds to the period from 01-06-2009 to 09-08-2024.,0.9125917150400673,0.9741129872773719,0.9841688680496649,2.220446049250313e-16,0.5048704932173135,0.10903301040786834,0.7005942631415277,0.5979730357534501,0
900193,Jyotiraditya Madhavrao Scindia,Elected,,2024-06-04,1,,14,7,1,Post Graduate,"M.A., M.B.A.; Educated at Doon School, Dehradun, Harvard University (U.S.A.) and Stanford University, California (USA)",53,6.0,,76.0,0.848484848,"This MP is a minister. Ministers represent the government in debates, so we do not report their participation. They do not sign the attendance register, ask questions, or introduce private member bills. Data corresponds to the period from 01-06-2009 to 09-08-2024.",0.061463100564276396,0.29996313148654075,0.032372266712405076,2.220446049250313e-16,0.019989255489994664,0.04196167317125347,0.020227189348900134,0.8251935045865966,0
900501,Shanta Chhetri,Elected,,2023-08-18,1,,30,3,0,Post Graduate,M.Com from North Bengal University,67,165.0,11.0,418.0,0.792569659, Data corresponds to the period from 01-06-2009 to 09-08-2024.,0.430125757165028,0.32438081207763453,0.3470965827640538,2.220446049250313e-16,0.3007981631686978,0.0601453175451007,0.2395943440877479,0.3087753329072407,0
900263,M.V. Rajeev Gowda,Elected,,2020-06-25,1,,12,14,1,Doctorate,"Ph.D in Public Policy & Management from Wharton School of Pennsylvania, USA",60,130.0,3.0,693.0,0.92345679, Data corresponds to the period from 01-06-2009 to 09-08-2024.,0.4163009887367802,0.43200559273247013,0.41395092872381517,2.220446049250313e-16,0.15375935564293508,0.03150993248620549,0.3462366642321749,0.4134315919373739,0
900485,Sardar Sukh Dev Singh Dhindsa,Elected,2016-10-04,2022-04-09,6,,22,38,1,Graduate,"B.A. Educated at Guru Nanak School, Sangrur and Government Ranbir College, Sangrur, Punjab",88,67.0,1.0,471.0,0.687737042, Data corresponds to the period from 01-06-2009 to 09-08-2024.,0.7108402925608119,0.7262949433913287,0.8014048629986279,2.220446049250313e-16,0.21776808498375935,0.04920805782508926,0.5021125077968832,0.5844174733438972,0
900336,Naresh Gujral,Elected,2016-10-04,2022-04-09,6,,22,38,1,Graduate,"B.A., F.C.A. Educated at St. Stephen's College, University of Delhi and Institute of Chartered Accountants of India, Delhi",76,124.0,3.0,368.0,0.947613504, Data corresponds to the period from 01-06-2009 to 09-08-2024.,0.7468157862571879,0.7861781924130706,0.8820973635503518,2.220446049250313e-16,0.22784105807727803,0.04920805782508926,0.5809835027861229,0.5844174733438972,0
900514,Shreegopal Vyas,Elected,2006-03-04,2012-04-02,1,,4,7,1,Professional Graduate,"B. E.(Hons.), LL.B. Educated at Saugar University, Jabalpur, Madhya Pradesh and Ravishankar Vishwavidyalaya, Raipur, Chattisgarh",92,79.0,3.0,533.0,0.990950226, Data corresponds to the period from 01-06-2009 to 09-08-2024.,0.09920048305159677,0.1732892820415913,0.22714412518300542,2.220446049250313e-16,0.0493575681582416,0.018299246512181927,0.28422836535614754,0.8634617478023094,0
900327,Narayan Lal Panchariya,Elected,2014-10-04,2020-04-09,1,,23,7,1,Post Graduate,"M.Com., LL.B. Educated at Rajasthan University, Jaipur, Rajasthan and Jodhpur University, Jodhpur, Rajasthan",69,71.0,11.0,704.0,0.960784314, Data corresponds to the period from 01-06-2009 to 09-08-2024.,0.41713799416474234,0.43200559273247013,0.41395092872381517,2.220446049250313e-16,0.13929242960158966,0.08234660925637949,0.23972619829126354,0.7425718854527124,0
900136,Dilipbhai Shivshankarbhai Pandya,Elected,,2017-08-18,1,,7,7,1,Professional Graduate,"B.Sc., LL.B. ; Educated at University of Bombay, Mumbai",80,22.0,2.0,458.0,0.923076923, Data corresponds to the period from 01-06-2009 to 09-08-2024.,0.3307211112709023,0.3562997056715778,0.43186495691358234,2.220446049250313e-16,0.10126254525893082,0.09058290112927252,0.30475484303333633,0.8104578100014947,0
900051,Anubhav Mohanty (RS),Elected,,2019-05-22,1,,20,8,1,Graduate,B.Com.,42,45.0,2.0,451.0,0.649842271, Data corresponds to the period from 01-06-2009 to 09-08-2024.,0.2883238481303414,0.30064104939987524,0.3427205487931223,2.220446049250313e-16,0.11440658995995853,0.005382131334710634,0.2651955642449707,0.5489634580367144,0
900584,Vijay Jawaharlal Darda,Elected,2010-05-07,2016-07-04,6,,15,14,1,Diploma Course,Diploma in Jounalism & Printing Technology,74,65.0,14.0,1028.0,0.553149606, Data corresponds to the period from 01-06-2009 to 09-08-2024.,0.312368448392933,0.4357442819140971,0.5111684069893306,2.220446049250313e-16,0.1517419565675005,0.1001837764251864,0.5662911222267022,0.5703374042975264,0
900357,Palvai Govardhan Reddy,Elected,2012-03-04,2017-06-09,3,,26,14,1,Graduate,"B.A. Educated at Vivekavardhini College, Osmania University",87,78.0,1.0,632.0,0.825842697, Data corresponds to the period from 01-06-2009 to 09-08-2024.,0.28611831601707605,0.3328954391692829,0.359435651477551,2.220446049250313e-16,0.1910123497676048,0.017376595414237066,0.31197186863669224,0.43321913428951,0
900226,Kanimozhi,Elected,,2019-05-23,3,,25,12,0,Post Graduate,M.A. ( Economics),56,141.0,3.0,617.0,0.570336391, Data corresponds to the period from 01-06-2009 to 09-08-2024.,0.45639197675155463,0.5842142232916722,0.7069982554012038,2.220446049250313e-16,0.2903588809692278,0.0393423246712665,0.6105730663464342,0.3322107085408126,0
900456,Ronald Sapa Tlau,Elected,,2020-07-18,1,,18,14,1,Post Graduate,"M.A. (Mass Communication) Educated at Spicer College, Pune and Howard University, Washington D.C., U.S.A.",70,23.0,1.0,67.0,0.832098765, Data corresponds to the period from 01-06-2009 to 09-08-2024.,0.4107404632891193,0.41072420902070833,0.40585091463265116,2.220446049250313e-16,0.045731297844574866,0.031216361689653218,0.058020755558849384,0.9416321748208998,0
900090,Bharatkumar Raut,Elected,2008-03-04,2014-04-02,1,,15,39,1,Post Graduate,"M.A. (Politics) Educated at University of Bombay, Mumbai",71,121.0,1.0,203.0,0.859550562, Data corresponds to the period from 01-06-2009 to 09-08-2024.,0.16549539764768584,0.27589810041800295,0.36206158717115033,2.220446049250313e-16,0.09398366052316859,0.04340756754528086,0.4108677243981929,0.5703374042975264,0
900049,Anil Yeshwant Desai,Elected,2018-03-04,2024-04-02,3,,15,39,1,Professional Graduate,"B.Com, LL. B. Educated at Mumbai University, Mu",67,156.0,1.0,921.0,0.846796657, Data corresponds to the period from 01-06-2009 to 09-08-2024.,0.8116555063573024,0.7931486311761226,0.7537616477552261,2.220446049250313e-16,0.43365054969630434,0.2194974868329441,0.7155592435447828,0.5703374042975264,0
900372,Prabhat Jha,Elected,2008-10-04,2020-04-09,3,,14,7,1,Post Graduate,"B. Sc., M.A. (Political Science), LL. B., Educated at PGV College, Gwalior and Madhav College, and MLB College, Gwalior",67,107.0,19.0,2079.0,0.726783311, Data corresponds to the period from 01-06-2009 to 09-08-2024.,0.5843691174435962,0.715578766917199,0.7782286353318967,2.220446049250313e-16,0.2792629315808183,0.06709723717904094,0.6579191752032968,0.8251935045865966,0
900069,Avtar Singh Karimpuri,Elected,,2014-11-25,1,,28,5,1,Graduate,"Intermediate, B.A. (Public Administration) (Part-II) Educated at Govt. High School, Kotranjha, (Punjab) and Annamalai University",60,113.0,4.0,119.0,0.847938144, Data corresponds to the period from 01-06-2009 to 09-08-2024.,0.19332059886480052,0.30095114046297683,0.39007688929998074,2.220446049250313e-16,0.08191184760568064,0.05189416301343494,0.19009767607437736,0.7698466304986602,0
900495,Selja,Elected,2014-10-04,2020-04-09,1,,8,14,0,Post Graduate,"M.A., M.Phil.; Educated at Convent of Jesus & Mary, New Delhi,; Graduation and Post-graduation from Panjab University, Chandigarh",61,96.0,2.0,360.0,0.906862745, Data corresponds to the period from 01-06-2009 to 09-08-2024.,0.41713799416474234,0.43200559273247013,0.41395092872381517,2.220446049250313e-16,0.13376908268192825,0.015069967717814103,0.23583025479456868,0.8760116688134363,0
900207,K.C. Ramamurthy,Elected,2019-05-12,2022-06-30,3,,12,7,1,Post Graduate,Master of Arts in Eco. From Bangalore University and M.A. (in Pol Sci.) from University of Mysore,72,116.0,1.0,645.0,0.908284024, Data corresponds to the period from 01-06-2009 to 09-08-2024.,0.40804347657799056,0.3336047121650934,0.3554397046918292,2.220446049250313e-16,0.16660392255376266,0.016537821700575484,0.3113321551775479,0.4134315919373739,0
900297,Mohammed Adeeb,Elected,,2014-11-25,1,,28,13,1,Post Graduate,"M.Sc. Educated at Aligarh Muslim University, Aligarh (Uttar Pradesh)",79,64.0,1.0,673.0,0.93556701, Data corresponds to the period from 01-06-2009 to 09-08-2024.,0.19332059886480052,0.30095114046297683,0.39007688929998074,2.220446049250313e-16,0.08191184760568064,0.05189416301343494,0.19009767607437736,0.7698466304986602,0
900384,Prashanta Nanda,Elected,2018-04-04,2024-04-03,1,,20,8,1,Post Graduate,"B.Sc., M.A., LL.B. Educated at Ravenshaw College (Utkal University), M.S. Law College and Utkal University, Cuttack ",77,115.0,1.0,312.0,0.85625, Data corresponds to the period from 01-06-2009 to 09-08-2024.,0.4840999983147432,0.40324123155547126,0.3260289862744274,2.220446049250313e-16,0.8897121367063746,0.1352709006121069,0.27058631753172974,0.5489634580367144,0
900472,Sambhaji Shahu Chhatrapati,Nominated,,2022-05-03,1,,28,7,1,Professional Post Graduate,"B.A., M.B.A.; educated at Rajkumar College, Rajkot and Shivaji University, Kolhapur",53,44.0,1.0,626.0,0.891737892, Data corresponds to the period from 01-06-2009 to 09-08-2024.,0.432711612233087,0.34275883673224755,0.3687128369959356,2.220446049250313e-16,0.14629505365315693,0.04196167317125347,0.21519344918562192,0.6241079561533733,0
900348,Oscar Fernandes,Elected,2016-01-07,2021-09-13,2,,12,14,1,Graduate,"Intermediate, B.A.II Educated at Cecilia's Convent, Board High School and M.G.M.College, Udupi",83,20.0,1.0,37.0,0.79889043,"This MP was a minister from Jun 2013 to May 2014.  Ministers represent the government, so we do not report their participation.  Participation and attendance details for this MP are thus available only till May 2013. Data corresponds to the period from 01-06-2009 to 09-08-2024.",0.6252906769351357,0.715578766917199,0.7945641534526003,2.220446049250313e-16,0.2161588801890962,0.09247480185045776,0.5055190136616872,0.4134315919373739,0
900351,P. Rajeeve,Elected,,2015-04-23,1,,13,11,1,Professional Graduate,"B.A., LL.B., Diploma in Chemical Engineering Educated at St. Pauls College, Kalamassery, Govt. Law College, Ernakulum and Govt. Polytechnic, Kalamassery",57,219.0,4.0,792.0,0.838407494, Data corresponds to the period from 01-06-2009 to 09-08-2024.,0.23960056521687684,0.3561584052411471,0.43014820312479196,2.220446049250313e-16,0.183141040807488,0.027756420128872375,0.43874756205206505,0.5556935870655604,0
